ID_MAN_CO;FUND_NUMBER;FUND_NAME;FUND_CCY;ISIN;SECURITY_NAME;TYPE_INSTR;INSTRUMENT_CCY;INSTRUMENT_PRICE;INSTRUMENT_PRICE_EUR;PRICE_DATE;FX_RATE;TRANSACTION_TYPE;EXECUTION_DATE;TRANSACTION_CCY;QUANTITY;AMOUNT_TRANSACTION_CCY;AMOUNT_FUND_CCY;AMOUNT_TRANSACTION_EUR;FX_RATE_EUR;FX_RATE_DATE;MATURITY_DATE;MIC_CODE;TRANSACTION_PRICE;UNREALIZED_PNL;CANCEL_ANULATION;FLAG_FEEDER;Reporting Period
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;10/03/2021;0;Purchase spot contract ~;10/03/2021;;0;828541.7;828541.7;;;31/03/2021;;;;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;05/03/2021;0;Purchase spot contract ~;05/03/2021;;0;212296;212296;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;Repayment forward contract ~ Bought CHF 793,087.56 Sold USD 891,000.00;;CHF;.890109;.804703;10/02/2021;0;Purchase forward contract ~;10/02/2021;USD;0;793087.56;793087.56;674795.378076;.850846;31/03/2021;;;.890109;;40;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;17/02/2021;0;Purchase spot contract ~;17/02/2021;;0;26856;26856;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;16/02/2021;0;Purchase spot contract ~;16/02/2021;;0;381000;381000;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;Purchase forward contract ~ Bought CHF 339,974.76 Sold USD 381,000.00;;CHF;.892322;.806704;16/02/2021;0;Purchase forward contract ~;16/02/2021;USD;0;339974.76;339974.76;289266.164647;.850846;31/03/2021;;;.892322;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;12/02/2021;0;Purchase spot contract ~;12/02/2021;;0;96743.43;96743.43;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;10/02/2021;0;Purchase spot contract ~;10/02/2021;;0;891000;891000;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;09/02/2021;0;Purchase spot contract ~;09/02/2021;;0;671000;671000;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;05/02/2021;0;Purchase spot contract ~;05/02/2021;;0;150000;150000;;;31/03/2021;;;;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;04/02/2021;0;Purchase spot contract ~;04/02/2021;;0;90000000;90000000;;;31/03/2021;;;;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;03/02/2021;0;Purchase spot contract ~;03/02/2021;;0;109447.5;109447.5;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;27/01/2021;0;Purchase spot contract ~;27/01/2021;;0;27494093.78;27494093.78;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;Purchase forward contract ~ Bought EUR 22,670,679.92 Sold USD 27,494,093.78;;EUR;1.21276;1.21276;27/01/2021;0;Purchase forward contract ~;27/01/2021;USD;0;22670679.92;22670679.92;19289257.327212;.850846;31/03/2021;;;1.21276;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;26/01/2021;0;Purchase spot contract ~;26/01/2021;;0;320000;320000;;;31/03/2021;;;;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;26/01/2021;0;Purchase spot contract ~;26/01/2021;;0;3921108.14;3921108.14;;;31/03/2021;;;;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;12/01/2021;0;Purchase spot contract ~;12/01/2021;;0;148775;148775;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;11/01/2021;0;Purchase spot contract ~;11/01/2021;;0;749102.39;749102.39;;;31/03/2021;;;;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;08/01/2021;0;Purchase spot contract ~;08/01/2021;;0;180182.99;180182.99;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;US0378331005;APPLE;share;USD;123.5475;105.119896;24/02/2021;1;Sale on stock market ~;24/02/2021;USD;8000;988380;988380;840959.16948;.850846;31/03/2021;;;123.5475;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;US8725401090;TJX;share;USD;67.079946;57.074704;16/03/2021;1;Purchase on stock market ~;16/03/2021;USD;8000;536639.58;536639.58;456597.640085;.850846;31/03/2021;;;67.079946;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;US2546871060;WALT DISNEY;share;USD;186.81075;158.947179;26/02/2021;1;Purchase on stock market ~;26/02/2021;USD;2000.00002;373621.51;373621.51;317894.367297;.850846;31/03/2021;;;186.81075;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;US29786A1060;ETSY;share;USD;204.50746;174.004354;12/01/2021;1;Purchase on stock market ~;12/01/2021;USD;4000;818029.84;818029.84;696017.417245;.850846;31/03/2021;;;204.50746;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;FR0000131906;RENAULT;share;EUR;36.713568;36.713568;03/02/2021;.832467;Purchase on stock market ~;03/02/2021;EUR;18000.00018;660844.23;793839.12;660844.23;1;31/03/2021;;;36.713568;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;US74834L1008;QUEST DIAGNOSTICS;share;USD;124.471291;105.9059;12/01/2021;1;Purchase on stock market ~;12/01/2021;USD;4500;560120.81;560120.81;476576.550705;.850846;31/03/2021;;;124.471291;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;US50540R4092;LABORATORY CORP AMERICA HOLDINGS;share;USD;235.935208;200.744528;16/02/2021;1;Sale on stock market ~;16/02/2021;USD;2500;589838.02;589838.02;501861.319965;.850846;31/03/2021;;;235.935208;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;DK0010268606;VESTAS WIND SYSTEMS;share;DKK;1497.11625;201.299257;12/01/2021;6.1178;Sale on stock market ~;12/01/2021;DKK;2000;2994232.51;489429.6;402598.51483;.134458;31/03/2021;;;1497.11625;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;GB00B1CRLC47;MONDI (GBP);share;GBP;18.579296;21.810477;12/01/2021;.73408;Purchase on stock market ~;12/01/2021;GBP;15000;278689.44;379644.69;327157.156579;1.173913;31/03/2021;;;18.579296;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;US8545021011;STANLEY BLACK & DECKER;share;USD;200.40235;170.511538;30/03/2021;1;Purchase on stock market ~;30/03/2021;USD;1000;200402.35;200402.35;170511.537888;.850846;31/03/2021;;;200.40235;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;US8545021011;STANLEY BLACK & DECKER;share;USD;193.360953;164.520393;17/03/2021;1;Purchase on stock market ~;17/03/2021;USD;3000.00003;580082.86;580082.86;493561.1811;.850846;31/03/2021;;;193.360953;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;NL0000009827;KONINKLIJKE DSM;share;EUR;139.239111;139.239111;07/01/2021;.815694;Sale on stock market ~;07/01/2021;EUR;2204;306883;376223.2;306883;1;31/03/2021;;;139.239111;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;NL0010583399;CORBION;share;EUR;46.223684;46.223684;27/01/2021;.827062;Sale on stock market ~;27/01/2021;EUR;6366;294259.97;355789.45;294259.97;1;31/03/2021;;;46.223684;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;NL0010583399;CORBION;share;EUR;47.27069;47.27069;08/01/2021;.815927;Sale on stock market ~;08/01/2021;EUR;725.000007;34271.25;42002.84;34271.25;1;31/03/2021;;;47.27069;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;US00724F1012;ADOBE;share;USD;478.0375;406.736295;07/01/2021;1;Purchase on stock market ~;07/01/2021;USD;800;382430;382430;325389.03578;.850846;31/03/2021;;;478.0375;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;NZATME0002S8;THE A2 MILK;share;AUD;8.643147;5.601165;26/02/2021;1.291656;Sale on stock market ~;26/02/2021;AUD;100000.001;864314.65;669152.16;560116.515989;.648047;31/03/2021;;;8.643147;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;US2172041061;COPART;share;USD;122.76279;104.452229;04/01/2021;1;Purchase on stock market ~;04/01/2021;USD;3999.99996;491051.16;491051.16;417808.915281;.850846;31/03/2021;;;122.76279;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;JP3921290007;MERCARI;share;JPY;5340;41.118;25/01/2021;103.779964;Purchase on stock market ~;25/01/2021;JPY;8000.00008;42720000.43;411640.15;328944.003311;.0077;31/03/2021;;;5340;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;US9288811014;VONTIER;share;USD;31.658329;26.936363;11/03/2021;1;Purchase on stock market ~;11/03/2021;USD;15000;474874.95;474874.95;404045.451708;.850846;31/03/2021;;;31.658329;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;US9288811014;VONTIER;share;USD;32.965919;28.04892;25/02/2021;1;Purchase on stock market ~;25/02/2021;USD;25000;824147.99;824147.99;701223.0207;.850846;31/03/2021;;;32.965919;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;Repayment forward contract ~ Bought USD 446,866.58 Sold EUR 377,000.00;;USD;1.185322;1.008526;08/03/2021;0;Purchase forward contract ~;08/03/2021;EUR;0;446866.58;446866.58;446866.58;1;31/03/2021;;;1.185322;;40;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;29/03/2021;0;Purchase spot contract ~;29/03/2021;;0;15280288.55;15280288.55;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;25/03/2021;0;Purchase spot contract ~;25/03/2021;;0;135505;135505;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;25/03/2021;0;Purchase spot contract ~;25/03/2021;;0;264051;264051;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;24/03/2021;0;Purchase spot contract ~;24/03/2021;;0;104702;104702;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;24/03/2021;0;Purchase spot contract ~;24/03/2021;;0;202792;202792;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;19/03/2021;0;Purchase spot contract ~;19/03/2021;;0;154250;154250;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;15/03/2021;0;Purchase spot contract ~;15/03/2021;;0;10856;10856;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;08/03/2021;0;Purchase spot contract ~;08/03/2021;;0;843246.66;843246.66;;;31/03/2021;;;;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;04/03/2021;0;Purchase spot contract ~;04/03/2021;;0;801000;801000;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;03/03/2021;0;Purchase spot contract ~;03/03/2021;;0;62153;62153;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;03/03/2021;0;Purchase spot contract ~;03/03/2021;;0;180000;180000;;;31/03/2021;;;;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;02/03/2021;0;Purchase spot contract ~;02/03/2021;;0;253513.69;253513.69;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;Purchase forward contract ~ Bought USD 469,608.56 Sold EUR 390,000.00;;USD;1.204125;1.024525;02/03/2021;0;Purchase forward contract ~;02/03/2021;EUR;0;469608.56;469608.56;469608.56;1;31/03/2021;;;1.204125;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;26/02/2021;0;Purchase spot contract ~;26/02/2021;;0;196222;196222;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;26/02/2021;0;Purchase spot contract ~;26/02/2021;;0;652987.98;652987.98;;;31/03/2021;;;;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;24/02/2021;0;Purchase spot contract ~;24/02/2021;;0;53634;53634;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;24/02/2021;0;Purchase spot contract ~;24/02/2021;;0;15832437.24;15832437.24;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;Repayment forward contract ~ Bought CHF 339,974.76 Sold USD 381,000.00;;CHF;.892322;.806704;16/02/2021;0;Purchase forward contract ~;16/02/2021;USD;0;339974.76;339974.76;289266.164647;.850846;31/03/2021;;;.892322;;40;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;Repayment forward contract ~ Bought CHF 380,287.14 Sold USD 429,000.00;;CHF;.88645;.801395;28/01/2021;0;Purchase forward contract ~;28/01/2021;USD;0;380287.14;380287.14;323565.79192;.850846;31/03/2021;;;.88645;;40;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;Repayment forward contract ~ Bought EUR 565,645.70 Sold USD 685,000.00;;EUR;1.211005;1.211005;16/02/2021;0;Purchase forward contract ~;16/02/2021;USD;0;565645.7;565645.7;481277.381262;.850846;31/03/2021;;;1.211005;;40;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;22/02/2021;0;Purchase spot contract ~;22/02/2021;;0;16210.07;16210.07;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;19/02/2021;0;Purchase spot contract ~;19/02/2021;;0;50866;50866;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;19/02/2021;0;Purchase spot contract ~;19/02/2021;;0;310000;310000;;;31/03/2021;;;;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;19/02/2021;0;Purchase spot contract ~;19/02/2021;;0;680000;680000;;;31/03/2021;;;;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;18/02/2021;0;Purchase spot contract ~;18/02/2021;;0;248240;248240;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;11/02/2021;0;Purchase spot contract ~;11/02/2021;;0;19998.85;19998.85;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;Purchase forward contract ~ Bought EUR 354,357.50 Sold USD 430,000.00;;EUR;1.213464;1.213464;10/02/2021;0;Purchase forward contract ~;10/02/2021;USD;0;354357.5;354357.5;301503.661445;.850846;31/03/2021;;;1.213464;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;08/02/2021;0;Purchase spot contract ~;08/02/2021;;0;422588.47;422588.47;;;31/03/2021;;;;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;05/02/2021;0;Purchase spot contract ~;05/02/2021;;0;16616.2;16616.2;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;04/02/2021;0;Purchase spot contract ~;04/02/2021;;0;425000;425000;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;28/01/2021;0;Purchase spot contract ~;28/01/2021;;0;429000;429000;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;28/01/2021;0;Purchase spot contract ~;28/01/2021;;0;300231;300231;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;Purchase forward contract ~ Bought CHF 380,287.14 Sold USD 429,000.00;;CHF;.88645;.801395;28/01/2021;0;Purchase forward contract ~;28/01/2021;USD;0;380287.14;380287.14;323565.79192;.850846;31/03/2021;;;.88645;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;27/01/2021;0;Purchase spot contract ~;27/01/2021;;0;43772.77;43772.77;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;27/01/2021;0;Purchase spot contract ~;27/01/2021;;0;14931828.91;14931828.91;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;26/01/2021;0;Purchase spot contract ~;26/01/2021;;0;107995;107995;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;25/01/2021;0;Purchase spot contract ~;25/01/2021;;0;45000000.45;45000000.45;;;31/03/2021;;;;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;22/01/2021;0;Purchase spot contract ~;22/01/2021;;0;35876.13;35876.13;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;15/01/2021;0;Purchase spot contract ~;15/01/2021;;0;74784;74784;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;12/01/2021;0;Purchase spot contract ~;12/01/2021;;0;488000;488000;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;12/01/2021;0;Purchase spot contract ~;12/01/2021;;0;758617.05;758617.05;;;31/03/2021;;;;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;07/01/2021;0;Purchase spot contract ~;07/01/2021;;0;980137.6;980137.6;;;31/03/2021;;;;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;05/01/2021;0;Purchase spot contract ~;05/01/2021;;0;98708;98708;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;US02079K3059;ALPHABET 'A';share;USD;2058.79;1751.713236;05/03/2021;1;Purchase on stock market ~;05/03/2021;USD;100;205879;205879;175171.323634;.850846;31/03/2021;;;2058.79;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;US02079K3059;ALPHABET 'A';share;USD;2014.30625;1713.864416;26/02/2021;1;Purchase on stock market ~;26/02/2021;USD;400.000004;805722.51;805722.51;685545.774743;.850846;31/03/2021;;;2014.30625;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;US02079K3059;ALPHABET 'A';share;USD;2113.695;1798.428936;19/02/2021;1;Sale on stock market ~;19/02/2021;USD;200;422739;422739;359685.787194;.850846;31/03/2021;;;2113.695;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;US03662Q1058;ANSYS;share;USD;380.5461;323.786127;05/02/2021;1;Purchase on stock market ~;05/02/2021;USD;500;190273.05;190273.05;161893.0635;.850846;31/03/2021;;;380.5461;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;US0231351067;AMAZON.COM;share;USD;3311.076667;2817.216338;26/01/2021;1;Sale on stock market ~;26/01/2021;USD;150.000003;496661.5;496661.5;422582.450629;.850846;31/03/2021;;;3311.076667;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;US0231351067;AMAZON.COM;share;USD;3299.7056;2807.541311;22/01/2021;1;Sale on stock market ~;22/01/2021;USD;150.000002;494955.84;494955.84;421131.196641;.850846;31/03/2021;;;3299.7056;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IT0003128367;ENEL;share;EUR;8.482999;8.482999;03/02/2021;.832467;Purchase on stock market ~;03/02/2021;EUR;30000.0003;254489.97;305706.09;254489.97;1;31/03/2021;;;8.482999;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;GB00BVYVFW23;AUTO TRADER GROUP;share;GBP;6.140778;7.208739;19/02/2021;.713597;Purchase on stock market ~;19/02/2021;GBP;50000;307038.9;430269.27;360436.956216;1.173913;31/03/2021;;;6.140778;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;GB00BVYVFW23;AUTO TRADER GROUP;share;GBP;5.626;6.604435;19/01/2021;.73443;Purchase on stock market ~;19/01/2021;GBP;19999.9998;112520;153207.34;132088.69076;1.173913;31/03/2021;;;5.626;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;DK0010268606;VESTAS WIND SYSTEMS;share;DKK;1058.87195;142.373805;08/03/2021;6.271;Sale on stock market ~;08/03/2021;DKK;5000;5294359.76;844260.83;711869.02461;.134458;31/03/2021;;;1058.87195;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;GB00B1CRLC47;MONDI (GBP);share;GBP;17.852178;20.956904;24/02/2021;.709321;Purchase on stock market ~;24/02/2021;GBP;6000;107113.07;151008.01;125741.425343;1.173913;31/03/2021;;;17.852178;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;US8545021011;STANLEY BLACK & DECKER;share;USD;190.199002;161.83006;16/03/2021;1;Purchase on stock market ~;16/03/2021;USD;6000;1141194.01;1141194.01;970980.358632;.850846;31/03/2021;;;190.199002;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;SE0009922164;ESSITY 'B';share;SEK;269.033833;26.262007;05/02/2021;8.3902;Sale on stock market ~;05/02/2021;SEK;30000;8071014.98;961957.43;787860.198288;.097616;31/03/2021;;;269.033833;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;DK0060534915;NOVO NORDISK 'B';share;DKK;423.95;57.003469;06/01/2021;6.05775;Purchase on stock market ~;06/01/2021;DKK;2999.99997;1271849.99;209954.19;171010.405955;.134458;31/03/2021;;;423.95;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;NL0000687663;AERCAP HOLDINGS;share;USD;50.15371;42.673084;05/03/2021;1;Purchase on stock market ~;05/03/2021;USD;5000;250768.55;250768.55;213365.417693;.850846;31/03/2021;;;50.15371;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;US1890541097;CLOROX;share;USD;188.800107;160.639816;09/03/2021;1;Purchase on stock market ~;09/03/2021;USD;1500;283200.16;283200.16;240959.723335;.850846;31/03/2021;;;188.800107;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;US1890541097;CLOROX;share;USD;192.976693;164.193447;14/01/2021;1;Purchase on stock market ~;14/01/2021;USD;1500;289465.03;289465.03;246290.162915;.850846;31/03/2021;;;192.976693;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;US87612E1064;TARGET;share;USD;178.992167;152.294769;16/03/2021;1;Purchase on stock market ~;16/03/2021;USD;3000;536976.5;536976.5;456884.307119;.850846;31/03/2021;;;178.992167;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;JP3756600007;NINTENDO;share;JPY;65820;506.814;02/03/2021;106.725061;Purchase on stock market ~;02/03/2021;JPY;300;19746000.01;185017.46;152044.200077;.0077;31/03/2021;;;65820;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;US30057T1051;EVOQUA WATER TECHNOLOGIES;share;USD;24.805643;21.105782;24/02/2021;1;Purchase on stock market ~;24/02/2021;USD;7000;173639.49;173639.49;147740.465509;.850846;31/03/2021;;;24.805643;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;US30057T1051;EVOQUA WATER TECHNOLOGIES;share;USD;24.826545;21.123567;19/02/2021;1;Purchase on stock market ~;19/02/2021;USD;12000;297918.54;297918.54;253482.798085;.850846;31/03/2021;;;24.826545;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;US30057T1051;EVOQUA WATER TECHNOLOGIES;share;USD;30.517031;25.965294;22/01/2021;1;Purchase on stock market ~;22/01/2021;USD;26000.00026;793442.82;793442.82;675097.649626;.850846;31/03/2021;;;30.517031;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;JP3866800000;PANASONIC;share;JPY;1450;11.165;04/02/2021;105.419982;Purchase on stock market ~;04/02/2021;JPY;60000;87000000;825270.49;669900;.0077;31/03/2021;;;1450;;20;N;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;31/03/2021;0;Purchase spot contract ~;31/03/2021;;0;412000;412000;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;Purchase forward contract ~ Bought EUR 25,409,355.93 Sold USD 29,927,520.55;;EUR;1.177815;1.177815;29/03/2021;0;Purchase forward contract ~;29/03/2021;USD;0;25409355.93;25409355.93;21619448.855617;.850846;31/03/2021;;;1.177815;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;29/03/2021;0;Purchase spot contract ~;29/03/2021;;0;238841.73;238841.73;;;31/03/2021;;;;;20;Y;31/03/2021
343;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;;;;;;;19/03/2021;0;Purchase spot contract ~;19/03/2021;;0;79383;79383;;;31/03/2021;;;;;20;Y;31/03/2021
